user_id,skills,interests,preferred_event_type,preferred_mode
U213,"Computer Vision, Deep Learning, Machine Learning, Generative AI","Data Analytics, Machine Learning, Data Science, NLP",Conference,Offline
U214,"Problem Solving, Linux, DevOps, Cloud Computing, Azure, Project Management","Cloud Computing, Cloud Architecture, DevOps, Software Engineering",Webinar,Both
U215,"Computer Vision, Machine Learning, SQL","Computer Vision, Artificial Intelligence, Machine Learning",Workshop,Offline
U216,"Machine Learning, Python, Computer Vision","Data Analytics, Generative AI, Data Science, NLP","Hackathon, Workshop",Both
U217,"Problem Solving, SQL, Generative AI, Deep Learning, Data Analytics","Data Analytics, Machine Learning, Computer Vision, Generative AI","Bootcamp, Tech Talk",Offline
U218,"Microcontrollers, Digital Electronics, VLSI, Circuit Design, Embedded Systems","Microcontrollers, Internet of Things, VLSI, Digital Electronics","Workshop, Seminar",Both
U219,"Electronics, Microcontrollers, ESP32, Embedded Systems","Microcontrollers, Embedded Systems, Digital Electronics",Competition,Offline
U220,"Electronics, ESP32, Digital Forensics, Cryptography, Digital Electronics","VLSI, PCB Design, Digital Electronics, Cybersecurity",Conference,Offline
U221,"Project Management, Python, Digital Marketing, Public Speaking, Communication, Data Analytics","Machine Learning, NLP, Leadership, Marketing",Seminar,Offline
U222,"Robot Programming, Internet of Things, Automation, Drone Technology","Autonomous Systems, Smart Devices, Internet of Things","Competition, Hackathon",Online
U223,"Robot Programming, Problem Solving, Internet of Things, Animation, Actuators","UI/UX, Graphic Design, Smart Devices, Automation",Workshop,Online
U224,"Internet of Things, Embedded Systems, Sensors, UI/UX Design","UI/UX, Smart Devices, Drones, Automation","Bootcamp, Hackathon",Offline
U225,"Innovation, Digital Marketing, Marketing, Communication, Project Management","Entrepreneurship, Product Management, Public Speaking",Webinar,Offline
U226,"Technical Writing, Sensors, Automation, Embedded Systems, Robotics","Robotics, Smart Devices, Autonomous Systems",Workshop,Offline
U227,"JavaScript, API Development, Software Development, SQL, Web Development","App Development, Frontend Development, Web Development, Software Engineering","Project Exhibition, Bootcamp",Both
U228,"Cryptography, Network Security, Linux","Digital Forensics, Network Security, Ethical Hacking","Workshop, Competition",Offline
U229,"3D Design, Technical Writing, Content Creation, CAD, Communication","3D Design, Graphic Design, UI/UX, Product Design",Bootcamp,Online
U230,"Content Creation, Communication, 3D Design, Video Editing, CAD, Animation","3D Design, Graphic Design, UI/UX, Product Design","Bootcamp, Conference",Offline
U231,"Python, Cryptography, Problem Solving","Digital Forensics, Ethical Hacking, Network Security, Cyber Defense","Workshop, Competition",Offline
U232,"Python, Ethical Hacking, Network Security, Cybersecurity, Linux","Cybersecurity, Cyber Defense, Network Security, Ethical Hacking",Conference,Online
U233,"Robotics, Actuators, Robot Programming, Internet of Things, Arduino","Internet of Things, Autonomous Systems, Drones",Project Exhibition,Offline
U234,"Teamwork, Python, Machine Learning, Natural Language Processing, Problem Solving, Generative AI","Data Analytics, Data Science, Machine Learning",Workshop,Online
U235,"Python, Product Management, Innovation, Problem Solving, Computer Vision","Product Management, Data Analytics, Computer Vision","Tech Talk, Hackathon",Online
U236,"Python, Data Analytics, Linux, Network Security, Machine Learning","Cyber Defense, Data Science, Computer Vision","Conference, Seminar",Both
U237,"UI/UX Design, Video Editing, Teamwork, 3D Design, Graphic Design, CAD","3D Design, Graphic Design, Animation",Conference,Online
U238,"Circuit Design, Electronics, VLSI","Internet of Things, Electronics, Digital Electronics, PCB Design","Workshop, Project Exhibition",Both
U239,"Arduino, Cryptography, VLSI, Digital Electronics, Ethical Hacking","Autonomous Systems, Embedded Systems, Network Security",Workshop,Both
U240,"Azure, Kubernetes, Software Development","DevOps, Software Engineering, Cloud Architecture","Conference, Workshop",Online
U241,"Internet of Things, Sensors, Arduino, Embedded Systems","Smart Devices, Drones, Internet of Things","Workshop, Competition",Online
U242,"Project Management, Public Speaking, React, ESP32, Embedded Systems","App Development, Web Development, Embedded Systems, Innovation, Internet of Things",Webinar,Online
U243,"Video Editing, React, Backend Development, SQL, UI/UX Design, JavaScript","App Development, Frontend Development, Graphic Design, Software Engineering",Competition,Offline
U244,"Computer Vision, Data Science, Machine Learning, Deep Learning, Problem Solving","Artificial Intelligence, Data Science, Machine Learning, Data Analytics",Tech Talk,Offline
U245,"Sensors, Internet of Things, Embedded Systems, Actuators, Raspberry Pi","Smart Devices, Robotics, Internet of Things, Autonomous Systems",Competition,Online
U246,"Content Creation, 3D Design, Product Management, CAD, Animation","Animation, UI/UX, Innovation",Career Fair,Both
U247,"Network Security, Cryptography, Linux, Ethical Hacking","Cybersecurity, Ethical Hacking, Network Security, Cyber Defense","Bootcamp, Seminar",Offline
U248,"Software Development, React, Leadership, Frontend Development","Frontend Development, Web Development, Software Engineering, Backend Development","Hackathon, Competition",Online
U249,"Problem Solving, Computer Vision, Data Science, Deep Learning, Generative AI","Computer Vision, Generative AI, Data Analytics","Bootcamp, Hackathon",Offline
U250,"Cloud Computing, Problem Solving, Software Development, Kubernetes","Cloud Computing, DevOps, Cloud Architecture","Tech Talk, Webinar",Offline
U251,"Web Development, TypeScript, HTML/CSS, Azure, DevOps","Web Development, Open Source, DevOps","Tech Talk, Competition",Online
U252,"AWS, Software Development, Kubernetes, Docker","Cloud Architecture, DevOps, Software Engineering, Cloud Computing","Workshop, Tech Talk",Both
U253,"Generative AI, Deep Learning, Computer Vision, Natural Language Processing, Machine Learning","Artificial Intelligence, NLP, Generative AI, Machine Learning",Bootcamp,Both
U254,"Digital Electronics, Digital Forensics, Microcontrollers, Arduino, Ethical Hacking, Embedded Systems","VLSI, Ethical Hacking, Digital Electronics, PCB Design","Competition, Conference",Online
U255,"HTML/CSS, API Development, Frontend Development","Software Engineering, Open Source, Backend Development",Competition,Both
U256,"Cryptography, Software Development, Network Security, Docker, Problem Solving","Cloud Computing, Network Security, Cyber Defense",Tech Talk,Both
U257,"Business Strategy, Public Speaking, Digital Marketing, Project Management, UI/UX Design, 3D Design","UI/UX, Leadership, Marketing, 3D Design, Innovation",Workshop,Offline
U258,"Drone Technology, Embedded Systems, Automation, Sensors, Communication, Actuators","Smart Devices, Robotics, Autonomous Systems",Hackathon,Online
U259,"Machine Learning, Python, Generative AI, Problem Solving, Deep Learning","Data Analytics, Generative AI, Machine Learning",Hackathon,Offline
U260,"Communication, Teamwork, Leadership, Digital Marketing, Web Development, API Development, Project Management","Public Speaking, Backend Development, Startups, Innovation","Workshop, Seminar",Online
U261,"Python, Computer Vision, Problem Solving, Data Science","Computer Vision, Data Science, Generative AI",Tech Talk,Both
U262,"Robot Programming, Sensors, Arduino, Automation, Internet of Things","Smart Devices, Automation, Autonomous Systems",Project Exhibition,Both
U263,"TypeScript, SQL, Communication, Web Development, React, Project Management","UI/UX, Software Engineering, Product Design, Open Source","Hackathon, Conference",Offline
U264,"Network Security, Ethical Hacking, Digital Forensics, Cryptography","Digital Forensics, Network Security, Ethical Hacking",Conference,Online
U265,"Raspberry Pi, Automation, Embedded Systems, ESP32, VLSI","Autonomous Systems, Embedded Systems, Smart Devices, Electronics",Competition,Both
U266,"Drone Technology, Embedded Systems, PCB Design, Circuit Design, Digital Electronics, Project Management","Robotics, Electronics, Internet of Things, PCB Design",Workshop,Both
U267,"Circuit Design, Leadership, Microcontrollers, Problem Solving, Embedded Systems","Embedded Systems, PCB Design, Cyber Defense, Electronics","Project Exhibition, Workshop",Both
U268,"Product Management, Communication, Digital Marketing, Leadership, Marketing","Product Management, Entrepreneurship, Startups",Career Fair,Offline
U269,"Graphic Design, UI/UX Design, 3D Design","UI/UX, Animation, 3D Design",Conference,Online
U270,"Machine Learning, Problem Solving, Generative AI, Natural Language Processing, SQL","Digital Forensics, NLP, Cyber Defense, Machine Learning",Hackathon,Both
U271,"Problem Solving, Azure, Data Science, Data Analytics, SQL","Generative AI, Software Engineering, Data Analytics","Workshop, Webinar",Offline
U272,"Arduino, PCB Design, Circuit Design, VLSI, Electronics","PCB Design, Embedded Systems, Digital Electronics",Seminar,Both
U273,"AWS, HTML/CSS, Cryptography, Docker, Cybersecurity, App Development","Backend Development, Ethical Hacking, Network Security, Software Engineering","Seminar, Tech Talk",Both
U274,"Data Analytics, Python, Generative AI, Problem Solving, Computer Vision, SQL","Generative AI, Data Science, Data Analytics",Hackathon,Offline
U275,"Robotics, Problem Solving, Embedded Systems, Actuators, Sensors, Drone Technology","Autonomous Systems, Drones, Automation",Workshop,Both
U276,"Leadership, Product Management, Innovation","Product Management, Startups, Innovation",Seminar,Offline
U277,"Animation, CAD, Communication, Video Editing, Graphic Design","Animation, Graphic Design, Product Design","Conference, Project Exhibition",Offline
U278,"VLSI, Microcontrollers, Circuit Design, Problem Solving, ESP32","Electronics, Digital Electronics, Microcontrollers, Internet of Things","Project Exhibition, Competition",Online
U279,"React, JavaScript, TypeScript, Node.js, HTML/CSS","Software Engineering, App Development, Backend Development","Workshop, Bootcamp",Offline
U280,"Business Strategy, Project Management, Product Management","Innovation, Startups, Product Management",Career Fair,Both
U281,"Drone Technology, Internet of Things, Automation, Actuators, Arduino, Technical Writing","Robotics, Drones, Autonomous Systems",Hackathon,Offline
U282,"React, Backend Development, JavaScript, Problem Solving, App Development","Web Development, Open Source, Backend Development","Project Exhibition, Bootcamp",Offline
U283,"Product Management, Natural Language Processing, Computer Vision, SQL, Generative AI","NLP, Generative AI, Leadership, Computer Vision",Career Fair,Online
U284,"Ethical Hacking, Linux, Problem Solving, Digital Forensics","Cyber Defense, Ethical Hacking, Digital Forensics",Bootcamp,Online
U285,"Content Creation, Teamwork, CAD, Video Editing, Graphic Design","UI/UX, Product Management, Graphic Design","Career Fair, Webinar",Offline
U286,"CAD, Embedded Systems, Internet of Things, Arduino, Animation","3D Design, Graphic Design, Internet of Things, Robotics","Competition, Hackathon",Offline
U287,"Backend Development, React, Software Development, Entrepreneurship, TypeScript, Innovation","App Development, Innovation, Software Engineering",Project Exhibition,Both
U288,"PCB Design, VLSI, Circuit Design, Arduino, ESP32","Embedded Systems, Microcontrollers, VLSI",Workshop,Online
U289,"API Development, CAD, UI/UX Design, Communication, Graphic Design","Backend Development, UI/UX, Animation",Competition,Online
U290,"Data Analytics, Python, Machine Learning, Cybersecurity","Data Science, Cyber Defense, Data Analytics, Ethical Hacking, Machine Learning","Workshop, Bootcamp",Online
U291,"Embedded Systems, Arduino, Actuators, Internet of Things, Automation, Teamwork","Drones, Automation, Internet of Things, Autonomous Systems",Workshop,Both
U292,"Electronics, Communication, PCB Design, Microcontrollers, Circuit Design, Ethical Hacking","Digital Forensics, Microcontrollers, VLSI, PCB Design",Bootcamp,Online
U293,"Product Management, TypeScript, Digital Marketing, Internet of Things","Robotics, Leadership, Public Speaking, Frontend Development, Internet of Things",Competition,Offline
U294,"JavaScript, API Development, React","Backend Development, Web Development, Software Engineering","Hackathon, Competition",Both
U295,"Docker, Software Development, Problem Solving, DevOps","Cloud Architecture, Software Engineering, DevOps",Tech Talk,Offline
U296,"Product Management, Business Strategy, Natural Language Processing, Deep Learning, Data Science","Computer Vision, Leadership, Data Analytics, Marketing","Career Fair, Bootcamp",Both
U297,"Embedded Systems, Drone Technology, Actuators, Arduino","Microcontrollers, Drones, VLSI, Automation, Robotics","Hackathon, Workshop",Online
